park_name,経度,緯度,leaf_temp_mean
桜ヶ丘公園,139.4597579,35.63874991,26.58292495249693
桜ヶ丘公園,139.4597591,35.6384795,35.62334680231427
桜ヶ丘公園,139.4597604,35.63820909,26.305984234298624
桜ヶ丘公園,139.4597616,35.63793869,25.726108763455585
桜ヶ丘公園,139.4597629,35.63766828,27.164714217654556
桜ヶ丘公園,139.4597641,35.63739787,26.50561966103891
桜ヶ丘公園,139.4597654,35.63712746,40.92881922477715
桜ヶ丘公園,139.4597667,35.63685705,30.48940349402821
桜ヶ丘公園,139.4597679,35.63658665,33.85599343425207
桜ヶ丘公園,139.4597692,35.63631624,29.78714053476882
桜ヶ丘公園,139.4597704,35.63604583,31.31639552188906
桜ヶ丘公園,139.4597717,35.63577542,34.56333318888712
桜ヶ丘公園,139.459773,35.63550502,33.59742772535485
桜ヶ丘公園,139.4597742,35.63523461,33.063536707822394
桜ヶ丘公園,139.4597755,35.6349642,20.563315627716182
桜ヶ丘公園,139.4597767,35.63469379,28.552580933410336
桜ヶ丘公園,139.459778,35.63442338,30.03798450109778
桜ヶ丘公園,139.4597792,35.63415298,25.77444566239155
桜ヶ丘公園,139.4597805,35.63388257,31.521968232197782
桜ヶ丘公園,139.4597818,35.63361216,26.82138886986896
桜ヶ丘公園,139.459783,35.63334175,18.918473388639903
桜ヶ丘公園,139.4597843,35.63307134,35.3525928551787
桜ヶ丘公園,139.4600702,35.64280705,28.972273678100564
桜ヶ丘公園,139.4600715,35.64253664,34.9633948784671
桜ヶ丘公園,139.4600728,35.64226623,30.90761869160657
桜ヶ丘公園,139.460074,35.64199583,34.09388346609763
桜ヶ丘公園,139.4600753,35.64172542,24.849589760532083
桜ヶ丘公園,139.4600765,35.64145501,29.890078824638024
桜ヶ丘公園,139.4600778,35.6411846,24.56440235646111
桜ヶ丘公園,139.4600828,35.64010297,26.521470718420098
桜ヶ丘公園,139.4600841,35.63983257,27.443658256977006
桜ヶ丘公園,139.4600853,35.63956216,35.338615507873484
桜ヶ丘公園,139.4600866,35.63929175,34.59460359494607
桜ヶ丘公園,139.4600878,35.63902134,21.33364384244603
桜ヶ丘公園,139.4600891,35.63875094,42.473877512161344
桜ヶ丘公園,139.4600904,35.63848053,24.704696521428662
桜ヶ丘公園,139.4600916,35.63821012,35.7921080874332
桜ヶ丘公園,139.4600929,35.63793971,31.079026030695253
桜ヶ丘公園,139.4600941,35.6376693,28.976132786896237
桜ヶ丘公園,139.4600954,35.6373989,39.746119062012205
桜ヶ丘公園,139.4600967,35.63712849,35.0068763039423
桜ヶ丘公園,139.4600979,35.63685808,27.043043935750458
桜ヶ丘公園,139.4600992,35.63658767,40.88362733151673
桜ヶ丘公園,139.4601004,35.63631727,30.140333420669787
桜ヶ丘公園,139.4601017,35.63604686,26.834558449655844
桜ヶ丘公園,139.4601029,35.63577645,26.28638339030904
桜ヶ丘公園,139.4601042,35.63550604,24.785045133194195
桜ヶ丘公園,139.4601055,35.63523563,40.70200721988565
桜ヶ丘公園,139.4601067,35.63496523,37.24161719812437
桜ヶ丘公園,139.460108,35.63469482,35.865371521967994
桜ヶ丘公園,139.4601092,35.63442441,39.38446331885533
桜ヶ丘公園,139.4601105,35.634154,40.70656324741577
桜ヶ丘公園,139.4601117,35.63388359,35.04102408380779
桜ヶ丘公園,139.460113,35.63361319,25.590862123470334
桜ヶ丘公園,139.4601143,35.63334278,29.353855034278524
桜ヶ丘公園,139.4601155,35.63307237,34.12435733148091
桜ヶ丘公園,139.4604015,35.64280808,25.982014266201727
桜ヶ丘公園,139.4604028,35.64253767,28.57066551556798
桜ヶ丘公園,139.460404,35.64226726,31.723938520158185
桜ヶ丘公園,139.4604053,35.64199685,25.80602948436514
桜ヶ丘公園,139.4604065,35.64172645,32.718841683899335
桜ヶ丘公園,139.4604078,35.64145604,19.484736870311824
桜ヶ丘公園,139.4604091,35.64118563,33.365559079657416
桜ヶ丘公園,139.4604103,35.64091522,36.028603529168734
桜ヶ丘公園,139.4604116,35.64064482,28.278721577742385
桜ヶ丘公園,139.4604128,35.64037441,32.07477467660385
桜ヶ丘公園,139.4604141,35.640104,31.7970807175966
桜ヶ丘公園,139.4604153,35.63983359,30.63457149823524
桜ヶ丘公園,139.4604166,35.63956318,24.125536007349606
桜ヶ丘公園,139.4604178,35.63929278,26.90502393369411
桜ヶ丘公園,139.4604191,35.63902237,31.603888390573704
桜ヶ丘公園,139.4604204,35.63875196,34.280482940091524
桜ヶ丘公園,139.4604216,35.63848155,25.14304831256115
桜ヶ丘公園,139.4604229,35.63821115,21.96419520180702
桜ヶ丘公園,139.4604241,35.63794074,24.740885520502996
桜ヶ丘公園,139.4604254,35.63767033,34.73078344772462
桜ヶ丘公園,139.4604266,35.63739992,25.38824692068447
桜ヶ丘公園,139.4604279,35.63712951,26.732802063244712
桜ヶ丘公園,139.4604292,35.63685911,27.130166001349018
桜ヶ丘公園,139.4604304,35.6365887,32.866141238916924
桜ヶ丘公園,139.4604317,35.63631829,35.945733097304156
桜ヶ丘公園,139.4604329,35.63604788,31.91799351034294
桜ヶ丘公園,139.4604342,35.63577748,20.37496177469332
桜ヶ丘公園,139.4604354,35.63550707,31.212139242827618
桜ヶ丘公園,139.4604367,35.63523666,27.044402066946954
桜ヶ丘公園,139.4604379,35.63496625,32.083469995747826
桜ヶ丘公園,139.4604392,35.63469584,24.450753245114058
桜ヶ丘公園,139.4604405,35.63442544,28.88347448059661
桜ヶ丘公園,139.4604417,35.63415503,29.12995504088067
桜ヶ丘公園,139.460443,35.63388462,31.71565639406347
桜ヶ丘公園,139.4604442,35.63361421,31.15822753379267
桜ヶ丘公園,139.4604455,35.6333438,29.05858748579449
桜ヶ丘公園,139.4604467,35.6330734,19.879778654531783
桜ヶ丘公園,139.4607328,35.6428091,33.708892471357096
桜ヶ丘公園,139.460734,35.64253869,17.452175761385305
桜ヶ丘公園,139.4607353,35.64226829,36.923160470836365
桜ヶ丘公園,139.4607365,35.64199788,27.568394856490166
桜ヶ丘公園,139.4607378,35.64172747,34.13011243747307
桜ヶ丘公園,139.4607391,35.64145706,29.05658437646079
桜ヶ丘公園,139.4607403,35.64118666,24.29198783586134
桜ヶ丘公園,139.4607416,35.64091625,24.24006788151592
桜ヶ丘公園,139.4607428,35.64064584,30.134479383770366
桜ヶ丘公園,139.4607441,35.64037543,41.167919281142645
桜ヶ丘公園,139.4607453,35.64010502,28.04193814169539
桜ヶ丘公園,139.4607466,35.63983462,49.68391830029286
桜ヶ丘公園,139.4607478,35.63956421,28.971231540076083
桜ヶ丘公園,139.4607491,35.6392938,30.458769211854158
桜ヶ丘公園,139.4607504,35.63902339,26.463735021026416
桜ヶ丘公園,139.4607516,35.63875299,28.303538558725357
桜ヶ丘公園,139.4607529,35.63848258,22.980306430025227
桜ヶ丘公園,139.4607541,35.63821217,32.207952060737966
桜ヶ丘公園,139.4607554,35.63794176,27.5811687549716
桜ヶ丘公園,139.4607566,35.63767136,21.334103803227798
桜ヶ丘公園,139.4607579,35.63740095,28.294330101255433
桜ヶ丘公園,139.4607591,35.63713054,30.016205530575622
桜ヶ丘公園,139.4607604,35.63686013,35.550726377168196
桜ヶ丘公園,139.4607616,35.63658972,33.46669440005882
桜ヶ丘公園,139.4607629,35.63631932,36.91342854156087
桜ヶ丘公園,139.4607642,35.63604891,21.44086148013556
桜ヶ丘公園,139.4607654,35.6357785,23.442565632493793
桜ヶ丘公園,139.4607667,35.63550809,29.64436248359802
桜ヶ丘公園,139.4607679,35.63523769,34.89692248467264
桜ヶ丘公園,139.4607692,35.63496728,26.708943353065205
桜ヶ丘公園,139.4607704,35.63469687,31.58845612203808
桜ヶ丘公園,139.4607717,35.63442646,32.500569780245335
桜ヶ丘公園,139.4607729,35.63415605,35.366402635166466
桜ヶ丘公園,139.4607742,35.63388565,31.953909099218897
桜ヶ丘公園,139.4607755,35.63361524,33.17757188004514
桜ヶ丘公園,139.4607767,35.63334483,25.870641733135024
桜ヶ丘公園,139.460778,35.63307442,20.03619557908265
桜ヶ丘公園,139.4610653,35.64253972,21.96687275031953
桜ヶ丘公園,139.4610666,35.64226931,32.45351048697144
桜ヶ丘公園,139.4610678,35.6419989,40.900675125589345
桜ヶ丘公園,139.4610691,35.64172849,21.950137374972876
桜ヶ丘公園,139.4610703,35.64145809,42.161422191927855
桜ヶ丘公園,139.4610716,35.64118768,29.252188741626988
桜ヶ丘公園,139.4610728,35.64091727,32.100608885495774
桜ヶ丘公園,139.4610741,35.64064686,27.246306501670297
桜ヶ丘公園,139.4610753,35.64037646,25.381931758573394
桜ヶ丘公園,139.4610766,35.64010605,29.26449933067031
桜ヶ丘公園,139.4610778,35.63983564,28.591300824924687
桜ヶ丘公園,139.4610791,35.63956523,31.016428554959745
桜ヶ丘公園,139.4610804,35.63929483,26.328065151469442
桜ヶ丘公園,139.4610816,35.63902442,29.040414839001034
桜ヶ丘公園,139.4610829,35.63875401,38.46949770266229
桜ヶ丘公園,139.4610841,35.6384836,40.55971748825019
桜ヶ丘公園,139.4610854,35.6382132,28.880964528154784
桜ヶ丘公園,139.4610866,35.63794279,29.328454437063314
桜ヶ丘公園,139.4610879,35.63767238,33.04073503380414
桜ヶ丘公園,139.4610891,35.63740197,37.834147510405224
桜ヶ丘公園,139.4610904,35.63713156,24.99339224128854
桜ヶ丘公園,139.4610916,35.63686116,27.697095016320514
桜ヶ丘公園,139.4610929,35.63659075,31.96897467834892
桜ヶ丘公園,139.4610941,35.63632034,32.98595753333736
桜ヶ丘公園,139.4610954,35.63604993,32.242196100997276
桜ヶ丘公園,139.4610967,35.63577952,28.104256365352057
桜ヶ丘公園,139.4610979,35.63550912,27.653825824708647
桜ヶ丘公園,139.4610992,35.63523871,33.6109585924018
桜ヶ丘公園,139.4611004,35.6349683,32.84838551143205
桜ヶ丘公園,139.4611017,35.63469789,31.08427716162807
桜ヶ丘公園,139.4611029,35.63442749,33.748921883628896
桜ヶ丘公園,139.4611042,35.63415708,24.666949771217023
桜ヶ丘公園,139.4611054,35.63388667,38.3250480518967
桜ヶ丘公園,139.4611067,35.63361626,28.807776825289437
桜ヶ丘公園,139.4611079,35.63334585,31.330678309483943
桜ヶ丘公園,139.4611092,35.63307545,22.678643456848302
桜ヶ丘公園,139.4613978,35.64227033,31.807698072683998
桜ヶ丘公園,139.4613991,35.64199993,41.084691321008854
桜ヶ丘公園,139.4614003,35.64172952,34.25094093862321
桜ヶ丘公園,139.4614016,35.64145911,33.67023706413694
桜ヶ丘公園,139.4614028,35.6411887,36.661984121713324
桜ヶ丘公園,139.4614041,35.6409183,25.804782089596213
桜ヶ丘公園,139.4614053,35.64064789,40.67965793557754
桜ヶ丘公園,139.4614066,35.64037748,30.294860084681904
桜ヶ丘公園,139.4614078,35.64010707,39.91260428232081
桜ヶ丘公園,139.4614091,35.63983666,32.20391162761466
桜ヶ丘公園,139.4614103,35.63956626,36.462511005971095
桜ヶ丘公園,139.4614116,35.63929585,41.51763548999467
桜ヶ丘公園,139.4614129,35.63902544,27.543046374612064
桜ヶ丘公園,139.4614141,35.63875503,32.0584499502573
桜ヶ丘公園,139.4614154,35.63848463,31.84646071886989
桜ヶ丘公園,139.4614166,35.63821422,21.685119872555035
桜ヶ丘公園,139.4614179,35.63794381,28.886988171132035
桜ヶ丘公園,139.4614191,35.6376734,19.871649080983026
桜ヶ丘公園,139.4614204,35.63740299,23.45725954813817
桜ヶ丘公園,139.4614216,35.63713259,23.98907148543688
桜ヶ丘公園,139.4614229,35.63686218,26.339054198306034
桜ヶ丘公園,139.4614241,35.63659177,22.305324033943645
桜ヶ丘公園,139.4614254,35.63632136,34.175888557652456
桜ヶ丘公園,139.4614266,35.63605096,39.599484873083654
桜ヶ丘公園,139.4614279,35.63578055,30.235932560291992
桜ヶ丘公園,139.4614291,35.63551014,31.293595526915922
桜ヶ丘公園,139.4614304,35.63523973,32.59123722840273
桜ヶ丘公園,139.4614316,35.63496932,35.55351582506593
桜ヶ丘公園,139.4614329,35.63469892,29.353933641096518
桜ヶ丘公園,139.4614342,35.63442851,30.79812786448926
桜ヶ丘公園,139.4614354,35.6341581,30.4254366036236
桜ヶ丘公園,139.4614367,35.63388769,35.14063573780133
桜ヶ丘公園,139.4614379,35.63361728,34.332404058080655
桜ヶ丘公園,139.4617303,35.64200095,17.609960117294555
桜ヶ丘公園,139.4617328,35.64146013,35.145441687265716
桜ヶ丘公園,139.4617341,35.64118973,26.53796237108408
桜ヶ丘公園,139.4617353,35.64091932,25.43378913575313
桜ヶ丘公園,139.4617366,35.64064891,41.41748701760979
桜ヶ丘公園,139.4617378,35.6403785,32.72019791997384
桜ヶ丘公園,139.4617391,35.64010809,31.595676115827203
桜ヶ丘公園,139.4617404,35.63983769,24.39524751647861
桜ヶ丘公園,139.4617416,35.63956728,20.78967991588187
桜ヶ丘公園,139.4617429,35.63929687,24.87828074481752
桜ヶ丘公園,139.4617441,35.63902646,37.54740662850336
桜ヶ丘公園,139.4617454,35.63875606,33.862665880827784
桜ヶ丘公園,139.4617466,35.63848565,35.158385822523975
桜ヶ丘公園,139.4617479,35.63821524,36.41217882806038
桜ヶ丘公園,139.4617491,35.63794483,28.791642513697667
桜ヶ丘公園,139.4617504,35.63767443,42.231959871496066
桜ヶ丘公園,139.4617516,35.63740402,28.665611412557098
桜ヶ丘公園,139.4617529,35.63713361,28.08545758345645
桜ヶ丘公園,139.4617541,35.6368632,30.955572491889463
桜ヶ丘公園,139.4617554,35.63659279,29.656736305261724
桜ヶ丘公園,139.4617566,35.63632239,28.5334304039989
桜ヶ丘公園,139.4617579,35.63605198,29.26230506162988
桜ヶ丘公園,139.4617591,35.63578157,30.673008187151996
桜ヶ丘公園,139.4617604,35.63551116,33.17325772514005
桜ヶ丘公園,139.4617616,35.63524075,34.50575199889573
桜ヶ丘公園,139.4617629,35.63497035,27.83779625418075
桜ヶ丘公園,139.4617641,35.63469994,35.93041068824374
桜ヶ丘公園,139.4617654,35.63442953,27.395120268386513
桜ヶ丘公園,139.4617666,35.63415912,32.30652639113479
桜ヶ丘公園,139.4617679,35.63388871,27.07010716667501
桜ヶ丘公園,139.4620641,35.64146115,34.615173898500046
桜ヶ丘公園,139.4620654,35.64119075,31.159941415793334
桜ヶ丘公園,139.4620666,35.64092034,19.95304814900827
桜ヶ丘公園,139.4620679,35.64064993,29.821527939639406
桜ヶ丘公園,139.4620691,35.64037952,24.86043348407328
桜ヶ丘公園,139.4620704,35.64010912,23.395090686361602
桜ヶ丘公園,139.4620716,35.63983871,26.818522922085656
桜ヶ丘公園,139.4620729,35.6395683,28.437024734641376
桜ヶ丘公園,139.4620741,35.63929789,30.067203300909036
桜ヶ丘公園,139.4620754,35.63902749,24.336921511279265
桜ヶ丘公園,139.4620766,35.63875708,33.990499166678404
桜ヶ丘公園,139.4620779,35.63848667,31.36459443735299
桜ヶ丘公園,139.4620791,35.63821626,24.1215865423216
桜ヶ丘公園,139.4620804,35.63794585,26.036736766547634
桜ヶ丘公園,139.4620816,35.63767545,27.76288635837555
桜ヶ丘公園,139.4620829,35.63740504,28.03837279516231
桜ヶ丘公園,139.4620841,35.63713463,31.651607164690354
桜ヶ丘公園,139.4620854,35.63686422,31.01339136850223
桜ヶ丘公園,139.4620866,35.63659382,26.364792760415398
桜ヶ丘公園,139.4620879,35.63632341,25.352136397747838
桜ヶ丘公園,139.4620891,35.636053,29.100365551767503
桜ヶ丘公園,139.4620904,35.63578259,23.488470163326756
桜ヶ丘公園,139.4620916,35.63551218,37.007766073275945
桜ヶ丘公園,139.4620929,35.63524178,25.53310255236453
桜ヶ丘公園,139.4620941,35.63497137,28.14386086023432
桜ヶ丘公園,139.4620954,35.63470096,23.4997883447186
桜ヶ丘公園,139.4623954,35.64146218,36.09578752322229
桜ヶ丘公園,139.4623966,35.64119177,27.350056512902995
桜ヶ丘公園,139.4623979,35.64092136,27.58048890837321
桜ヶ丘公園,139.4623991,35.64065095,22.069599157454558
桜ヶ丘公園,139.4624004,35.64038054,33.46435444461454
桜ヶ丘公園,139.4624016,35.64011014,27.209873429513134
桜ヶ丘公園,139.4624029,35.63983973,27.507482528200093
桜ヶ丘公園,139.4624041,35.63956932,39.18863143838787
桜ヶ丘公園,139.4624054,35.63929891,31.9443204820992
桜ヶ丘公園,139.4624066,35.63902851,28.71934482608935
桜ヶ丘公園,139.4624079,35.6387581,27.471536471227083
桜ヶ丘公園,139.4624091,35.63848769,40.14096901492892
桜ヶ丘公園,139.4624104,35.63821728,29.562334269548632
桜ヶ丘公園,139.4624116,35.63794687,31.798577087857787
桜ヶ丘公園,139.4624129,35.63767647,22.820971863640505
桜ヶ丘公園,139.4624141,35.63740606,32.14252967442823
桜ヶ丘公園,139.4624154,35.63713565,26.216378834838444
桜ヶ丘公園,139.4624166,35.63686524,30.784605286617264
桜ヶ丘公園,139.4624179,35.63659484,30.554219692509207
桜ヶ丘公園,139.4624191,35.63632443,36.86115410115671
桜ヶ丘公園,139.4624204,35.63605402,44.427043790600045
桜ヶ丘公園,139.4624216,35.63578361,29.458211778970597
桜ヶ丘公園,139.4624229,35.6355132,33.7614786119283
桜ヶ丘公園,139.4624241,35.6352428,29.68287177981557
桜ヶ丘公園,139.4624254,35.63497239,40.87828266330967
桜ヶ丘公園,139.4624266,35.63470198,29.818345517647263
桜ヶ丘公園,139.4627279,35.64119279,30.20126731405861
桜ヶ丘公園,139.4627291,35.64092238,30.81650097015859
桜ヶ丘公園,139.4627304,35.64065197,32.7092894951912
桜ヶ丘公園,139.4627316,35.64038156,33.85802064490733
桜ヶ丘公園,139.4627329,35.64011116,36.20696250720103
桜ヶ丘公園,139.4627341,35.63984075,20.081091789206333
桜ヶ丘公園,139.4627354,35.63957034,30.970526264993282
桜ヶ丘公園,139.4627366,35.63929993,35.91023524311885
桜ヶ丘公園,139.4627379,35.63902953,43.029349431771514
桜ヶ丘公園,139.4627391,35.63875912,23.549122506615596
桜ヶ丘公園,139.4627404,35.63848871,29.956370203375016
桜ヶ丘公園,139.4627416,35.6382183,22.7394583982116
桜ヶ丘公園,139.4627429,35.63794789,33.699366803909236
桜ヶ丘公園,139.4627441,35.63767749,28.954485650584424
桜ヶ丘公園,139.4627454,35.63740708,41.733375081775634
桜ヶ丘公園,139.4627466,35.63713667,27.768465862358607
桜ヶ丘公園,139.4627478,35.63686626,35.477468842597766
桜ヶ丘公園,139.4627491,35.63659585,22.671935913233003
桜ヶ丘公園,139.4627503,35.63632545,22.904178348201164
桜ヶ丘公園,139.4627516,35.63605504,39.410015146890736
桜ヶ丘公園,139.4627528,35.63578463,32.34561974674324
桜ヶ丘公園,139.4627541,35.63551422,39.505825437841644
桜ヶ丘公園,139.4627553,35.63524382,29.56616778576592
桜ヶ丘公園,139.4627566,35.63497341,33.07539368014882
桜ヶ丘公園,139.4627578,35.634703,34.56681406582726
桜ヶ丘公園,139.4630604,35.6409234,25.183062992702276
桜ヶ丘公園,139.4630616,35.64065299,35.60011838809854
桜ヶ丘公園,139.4630629,35.64038258,38.889371979914
桜ヶ丘公園,139.4630641,35.64011218,35.28180572891922
桜ヶ丘公園,139.4630654,35.63984177,27.8731309438997
桜ヶ丘公園,139.4630666,35.63957136,29.25740351080276
桜ヶ丘公園,139.4630679,35.63930095,29.56209895191528
桜ヶ丘公園,139.4630704,35.63876014,26.780857040519017
桜ヶ丘公園,139.4630716,35.63848973,32.57913333424526
桜ヶ丘公園,139.4630729,35.63821932,31.073170455429615
桜ヶ丘公園,139.4630741,35.63794891,31.814049417509
桜ヶ丘公園,139.4630753,35.6376785,33.38970552765816
桜ヶ丘公園,139.4630766,35.6374081,23.55747219410095
桜ヶ丘公園,139.4630778,35.63713769,31.889447094354807
桜ヶ丘公園,139.4630791,35.63686728,28.972071375139528
